ticker,name,div_yld,eps,pe,1y_est,52wk_low,52wk_high,avg_vol,beta,mktcap,px,div,ev,trail_pe,fwd_pe,peg,px2sales,px2book,ev2rev,ev2ebitda,ebitda_b,ni_b,q_earnings_gr,q_rev_gr,roa,roe,rev_b,_5y_div_yld,bv_per_sh,cash_b,cash_per_sh,curr_ratio,debt_b,debt_to_eq,fcf_b,fwd_div,fwd_div_yld,gross_profit_b,insiders,institution,op_cf_b,oper_margin,payout_ratio,profit_margin,rev_sh,sh_float,sh_short,shares_out,short_ratio,short_to_float,short_to_out,address,employees,exec1_born,exec1_name,exec1_pay,exec1_title,exec2_born,exec2_name,exec2_pay,exec2_title,exec3_born,exec3_name,exec3_pay,exec3_title,govscore,industry,sector,audit,board,sh_holdr_rgts,comp,env_risk,esg_score,gov_risk,social_risk,dt_add,founded,hq,name_y,sector_y,sub_industry,perf_1y
C,Citigroup Inc. ,3.21,4.87,12.97,78.85,32,80.77,22827387,1.91,131.589,63.2,2.04,,12.82,9.81,1.64,1.77,0.72,,,,10.22,-7.00%,3.90%,0.54%,5.80%,58.37,2.07,86.59,979.41,470.44,,500.72,,,2.04,3.23%,58.37,0.22%,76.17%,,24.02%,41.80%,19.48%,27.98,2.08B,22.22M,2.08B,1,1.07%,1.07%,"388 Greenwich Street,New York, NY 10013,United States",210000,1960,Mr. Michael L. Corbat,8.27,CEO & Exec. Director,1968,Ms. Jane Nind Fraser Ph.D.,5.32,Pres & Director,1970,Mr. Mark A.L. Mason,6.09,Chief Financial Officer,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 1; Compensation: 4.,Banks—Diversified,Financial Services,1,3,1,4,1,26,13,11,5/31/1988,1998,"New York, New York",Citigroup Inc.,Financials,Diversified Banks,-17.98%
CFG,"Citizens Financial Group, Inc. ",3.9,2.22,18,44.47,14.12,41.67,3921532,1.77,17.076,39.97,1.56,,18,10.95,,2.69,0.82,,,,0.95,1.30%,3.70%,0.61%,4.71%,5.29,2.95,48.49,14.95,35.01,,8.72,,,1.56,3.90%,5.29,0.41%,99.75%,,26.91%,70.27%,19.99%,12.39,424.95M,6.83M,427.21M,1.73,1.83%,1.60%,"One Citizens Plaza,Providence, RI 02903,United States",17584,1957,Mr. Bruce Winfield Van Saun,,CEO & Chairman,1964,Mr. John F. Woods,1.67,Vice Chairman & CFO,1962,Mr. Donald H. McCree III,1.7,Vice Chairman & Head of Commercial Banking Division,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 8; Compensation: 7.,Banks—Regional,Financial Services,1,6,8,7,2,26,11,13,1/29/2016,1828,"Providence, Rhode Island",Citizens Financial Group,Financials,Regional Banks,6.74%
CTXS,"Citrix Systems, Inc. ",1.08,4,34.45,159.67,100.31,173.56,1703630,0.18,16.943,137.79,1.48,17.49B,28.83,20.88,2.03,5.3,239.62,5.4,22.71,0.72149,0.50445,-45.90%,0.00%,8.36%,106.22%,3.24,,0.92,0.87701,7.13,0.93,1.98,"1,762.70",0.94843,1.48,1.08%,2.77,0.66%,94.61%,0.93581,19.18%,35.00%,15.58%,26.19,122.14M,5.11M,122.96M,3.08,5.55%,4.17%,"851 West Cypress Creek Road,Fort Lauderdale, FL 33309,United States",9000,1968,Mr. David James Henshall,3.03,"CEO, Pres & Director",1970,Mr. Arlen R. Shenkman,0.83283,Exec. VP & CFO,1974,Ms. Jessica  Soisson,0.76362,"VP, Chief Accounting Officer & Corp. Controller",The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 7; Compensation: 7.,Software—Application,Technology,1,6,7,7,1,18,6,11,12/1/1999,1989,"Fort Lauderdale, Florida",Citrix Systems,Information Technology,Application Software,11.47%
CLX,The Clorox Company ,2.41,9.56,19.27,213.71,155.83,239.87,1624151,0.2,23.163,184.14,4.44,25.59B,19.26,24.88,4.12,3.14,19.56,3.4,13.88,1.73,1.22,40.00%,27.10%,15.58%,127.03%,7.52,2.42,9.42,0.732,5.82,1.21,3.16,228.77,1.06,4.44,2.41%,3.06,0.17%,85.84%,1.68,20.40%,45.40%,16.28%,59.64,125.34M,10.7M,125.79M,6.08,9.75%,8.51%,"1221 Broadway,Oakland, CA 94612-1888,United States",8800,1964,Mr. Benno O. Dorer,5.36,Exec. Chairman,1978,Ms. Linda  Rendle,2.2,CEO & Director,1966,Mr. Kevin B. Jacobsen,1.78,Exec. VP & CFO,The pillar scores are Audit: 2; Board: 2; Shareholder Rights: 7; Compensation: 6.,Household & Personal Products,Consumer Defensive,2,2,7,6,9,24,7,8,3/31/1969,1913,"Oakland, California",The Clorox Company,Consumer Staples,Household Products,12.83%
CME,CME Group Inc. ,,5.88,31.07,191.53,131.8,225.36,1699583,,65.591,182.71,,68.50B,30.87,28.01,5.42,13.48,2.46,14.03,20.43,3.1,2.11,-9.70%,-3.30%,1.65%,8.02%,4.88,1.81,73.51,1.73,4.84,1.01,3.44,13.07,,,,4.88,1.39%,86.90%,,54.01%,55.00%,43.11%,13.64,353.43M,5.86M,358.99M,3.53,1.84%,1.63%,"20 South Wacker Drive,Chicago, IL 60606,United States",,1958,Mr. Terrence A. Duffy,5.28,Chairman & CEO,1964,"Mr. John William Pietrowicz M.B.A., CPA",1.41,Chief Financial Officer,1969,Ms. Julie  Holzrichter,1.26,Sr. MD & COO,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 10; Compensation: 7.,Financial Data & Stock Exchanges,Financial Services,1,2,10,7,2,15,6,7,8/11/2006,1848,"Chicago, Illinois",CME Group Inc.,Financials,Financial Exchanges & Data,-13.59%
CMS,CMS Energy Corporation ,3.08,2.64,21.43,65.18,46.03,69.17,1822332,0.16,16.348,56.58,1.74,31.38B,21.43,19.84,2.75,2.42,2.97,5.07,13.31,2.38,0.755,-5.40%,0.20%,3.01%,13.51%,6.68,2.74,19.24,0.168,0.59,1.53,15.2,250.06,0.54863,1.74,3.08%,1.36,0.45%,92.85%,1.28,20.39%,61.74%,11.30%,23.44,284M,3.77M,286.33M,1.8,1.52%,1.32%,"One Energy Plaza,Jackson, MI 49201,United States",,1975,Mr. Garrick J. Rochow,1.13,"Pres, CEO & Director",1975,Mr. Rejji P. Hayes,1.4,Exec. VP & CFO,1975,Mr. Brian F. Rich,0.94746,Sr. VP & Chief Customer Officer,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 7; Compensation: 1.,Utilities—Regulated Electric,Utilities,1,3,7,1,13,28,6,9,5/3/1999,1886,"Jackson, Michigan",CMS Energy,Utilities,Multi-Utilities,-18.12%
KO,The Coca-Cola Company ,3.26,1.79,28.1,57.29,36.27,60.13,17909327,0.62,216.391,50.3,1.64,244.89B,25.7,22.94,4.33,6.4,11.46,7.42,19.25,11.33,7.75,-28.70%,-5.00%,7.05%,36.66%,33.01,3.22,4.49,10.91,2.54,1.32,42.79,201.06,7.1,1.64,3.26%,19.58,0.70%,68.20%,9.84,29.68%,91.62%,23.47%,7.69,3.87B,22.72M,4.3B,1.04,0.53%,0.53%,"One Coca-Cola Plaza,Atlanta, GA 30301,United States",,1965,Mr. James Robert B. Quincey,7.17,Chairman & CEO,1955,Mr. Brian John Smith,3.08,Pres & COO,1962,Mr. John  Murphy,4.33,Exec. VP & CFO,The pillar scores are Audit: 2; Board: 4; Shareholder Rights: 3; Compensation: 1.,Beverages—Non-Alcoholic,Consumer Defensive,2,4,3,1,9,25,5,11,3/4/1957,1886,"Atlanta, Georgia",Coca-Cola Company,Consumer Staples,Soft Drinks,-14.85%
CTSH,Cognizant Technology Solutions Corporation ,,2.57,29.95,84.62,40.01,82.73,2597629,1.18,40.794,76.97,,39.83B,29.95,19.49,1.8,2.5,3.76,2.39,14.91,2.95,1.39,-20.00%,-2.30%,9.03%,12.74%,16.65,,20.44,2.72,5.14,1.93,1.76,16.22,2.67,,,6.05,0.24%,93.76%,3.3,14.38%,34.24%,8.36%,30.84,528.36M,8.15M,530M,3.58,1.54%,1.54%,"Glenpointe Centre West,500 Frank West Burr Boulevard,Teaneck, NJ 07666,United States",289500,1974,Mr. Brian  Humphries,5.61,CEO & Director,1967,Mr. Malcolm  Frank,0.93595,Exec. VP & Pres of Cognizant Digital Bus.,1963,Mr. Dharmendra Kumar Sinha,0.9366,Exec. VP & Pres of North America,The pillar scores are Audit: 1; Board: 1; Shareholder Rights: 2; Compensation: 3.,Information Technology Services,Technology,1,1,2,3,1,22,8,13,11/17/2006,1994,"Teaneck, New Jersey",Cognizant Technology Solutions,Information Technology,IT Consulting & Other Services,11.81%
CL,Colgate-Palmolive Company ,2.24,3.14,24.97,85.6,58.49,86.41,4103846,0.62,67.211,78.41,1.76,75.18B,25.44,24.33,3.62,4.17,92.14,4.56,16.99,4.34,2.7,0.60%,7.70%,15.35%,344.79%,16.47,2.32,0.87,0.925,1.08,1.05,7.6,690.37,3.13,1.76,2.24%,10.02,0.23%,80.69%,3.72,23.08%,55.73%,16.36%,19.22,795.47M,8.65M,857.17M,1.7,1.08%,1.01%,"300 Park Avenue,New York, NY 10022,United States",,1964,Mr. Noel R. Wallace,3.99,"Chairman, CEO & Pres",1964,Ms. Jennifer M. Daniels,1.49,Chief Legal Officer & Sec.,1965,Mr. Panagiotis  Tsourapas,1.58,"Group Pres of Colgate-Latin America, Asia Pacific & Africa/Eurasia",The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 3; Compensation: 1.,Household & Personal Products,Consumer Defensive,1,4,3,1,7,22,6,9,3/4/1957,1806,"New York, New York",Colgate-Palmolive,Consumer Staples,Household Products,3.10%
CMCSA,Comcast Corporation ,1.9,2.28,23.35,59.54,31.71,53.31,18338740,1.04,243.829,53.23,1,326.14B,22.42,18.12,1.46,2.28,2.59,3.15,10.27,30.59,10.53,6.90%,-2.40%,4.07%,12.01%,103.56,1.8,19.72,11.74,2.56,0.93,113.39,121.9,13.47,1,1.90%,70.44,0.67%,85.68%,24.74,16.89%,40.35%,10.17%,22.64,4.54B,78.77M,4.57B,4.02,1.73%,1.72%,"One Comcast Center,1701 John F. Kennedy Boulevard,Philadelphia, PA 19103-2838,United States",168000,1960,Mr. Brian L. Roberts,18.13,"Chairman, CEO & Pres",1966,Mr. Michael J. Cavanagh,11.49,Chief Financial Officer,1958,Mr. David N. Watson,7.93,Pres & CEO of Comcast Cable,The pillar scores are Audit: 1; Board: 9; Shareholder Rights: 10; Compensation: 10.,Entertainment,Communication Services,1,9,10,10,1,19,9,9,11/19/2002,1963,"Philadelphia, Pennsylvania",Comcast Corp.,Communication Services,Cable & Satellite,15.34%
CMA,Comerica Incorporated ,4.42,3.27,18.8,65.16,24.28,66.08,1828687,1.63,8.565,61.49,2.72,,19.28,14.62,21.31,3.04,1.15,,,,0.459,-20.10%,-6.40%,0.59%,6.17%,2.38,2.95,55.01,16.23,116.54,,6.13,,,2.72,4.42%,2.38,1.03%,81.08%,0.928,26.99%,83.18%,19.96%,17.09,137.91M,2.7M,139.17M,1.92,2.23%,1.94%,"Comerica Bank Tower,1717 Main Street MC 6404,Dallas, TX 75201,United States",7429,1963,Mr. Curtis Chatman Farmer,1.85,"Exec. Chairman, CEO & Pres",1962,Mr. James J. Herzog,0.58893,CFO & Exec. VP,1964,Mr. John D. Buchanan,1.13,Exec. VP of Legal & Regulatory Affairs and Corp. Sec.,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 2; Compensation: 5.,Banks—Regional,Financial Services,1,7,2,5,2,27,12,13,12/1/1995,1849,"Dallas, Texas",Comerica Inc.,Financials,Diversified Banks,0.56%
CAG,"Conagra Brands, Inc. ",3.19,2.27,15.16,38.06,22.83,39.34,3513485,0.83,16.822,34.43,1.1,26.11B,15.25,13.79,2.83,1.47,2.02,2.27,11.84,2.43,1.11,45.50%,6.20%,5.77%,13.80%,11.52,2.57,17.18,0.068,0.14,0.83,9.54,112.64,1.18,1.1,3.19%,3.1,0.41%,84.75%,1.96,17.94%,40.20%,9.67%,23.6,486.38M,12.48M,488.58M,2.72,3.40%,2.56%,"222 West Merchandise Mart Plaza,Suite 1300,Chicago, IL 60654,United States",16500,1965,Mr. Sean M. Connolly,4.25,"Pres, CEO & Director",1965,Mr. David S. Marberger,1.86,Exec. VP & CFO,1965,Mr. Thomas M. McGough,1.74,Co-COO & Exec. VP,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 6; Compensation: 6.,Packaged Foods,Consumer Defensive,1,6,6,6,10,32,5,16,8/31/1983,1919,"Chicago, Illinois",Conagra Brands,Consumer Staples,Packaged Foods & Meats,12.61%
COP,ConocoPhillips ,3.67,-2.51,,55.73,20.84,61.15,12508609,1.81,62.909,46.44,1.72,71.52B,14.03,39.68,,2.71,2.14,3.81,20.8,4.77,-2.7,,-28.80%,-1.52%,-8.18%,19.22,2.81,27.95,7.86,7.36,2.25,15.37,51.49,0.78975,1.72,3.70%,6.79,0.04%,75.96%,4.8,-8.43%,,-14.06%,17.83,1.07B,17.17M,1.35B,1.44,1.27%,1.27%,"925 North Eldridge Parkway,Houston, TX 77079-2703,United States",9700,1962,Mr. Ryan M. Lance,5.91,Chairman & CEO,1965,Mr. William L. Bullock Jr.,2.16,Exec. VP & CFO,1961,Mr. Matthew J. Fox,3.42,Exec. VP & COO,The pillar scores are Audit: 2; Board: 5; Shareholder Rights: 7; Compensation: 9.,Oil & Gas E&P,Energy,2,5,7,9,19,35,7,10,3/4/1957,2002,"Houston, Texas",ConocoPhillips,Energy,Oil & Gas Exploration & Production,-19.11%
ED,"Consolidated Edison, Inc. ",4.32,4.05,17.72,73.5,62.03,94.65,2746114,0.16,24.054,71.82,3.1,47.96B,17.85,16.78,6.66,1.98,1.31,3.92,10.61,4.39,1.35,4.20%,-1.00%,2.73%,7.64%,12.24,3.57,55.37,0.153,0.46,0.59,24.02,128.38,-1.15,3.1,4.32%,6.77,0.16%,64.81%,2.54,20.66%,74.94%,11.06%,36.68,334.34M,6.19M,334.92M,2.16,1.85%,1.85%,"4 Irving Place,New York, NY 10003,United States",14890,1965,Mr. Timothy P. Cawley,1.16,"Pres, CEO & Director",1962,Mr. Robert N. Hoglund,1.98,Sr. VP & CFO,1966,Mr. Robert  Sanchez,0.98667,"Pres & Chief Exec. Officer of Orange and Rockland Utilities, Inc.",The pillar scores are Audit: 1; Board: 9; Shareholder Rights: 1; Compensation: 5.,Utilities—Regulated Electric,Utilities,1,9,1,5,5,25,7,14,,1823,"New York, New York",Consolidated Edison,Utilities,Electric Utilities,-24.68%
STZ,"Constellation Brands, Inc. ",1.25,10.36,22.81,252.89,104.28,241.42,1144700,1.19,45.784,236.39,3,57.38B,23.15,22.57,2.69,5.45,3.5,6.7,17.72,3.26,2.01,255.40%,21.90%,6.76%,15.96%,8.56,1.24,68.88,0.1529,0.79,1.69,10.98,80.46,1.52,3,1.25%,4.29,9.74%,84.62%,2.84,34.57%,28.90%,23.51%,44.38,165.32M,1.84M,170.03M,1.45,1.13%,0.95%,"Building 100,207 High Point Drive,Victor, NY 14564,United States",9000,1959,Mr. Robert S. Sands II,4.54,Exec. Chairman,1959,Mr. William A. Newlands,3.91,"Pres, CEO & Director",1951,Dr. Richard  Sands,3.9,Exec. Vice Chairman,The pillar scores are Audit: 2; Board: 10; Shareholder Rights: 10; Compensation: 3.,Beverages—Wineries & Distilleries,Consumer Defensive,2,10,10,3,9,23,5,9,7/1/2005,1945,"Victor, New York",Constellation Brands,Consumer Staples,Distillers & Vintners,18.37%
COO,"The Cooper Companies, Inc. ",0.02,4.81,80.04,380.33,236.68,391.96,262380,0.83,18.92,385,0.06,20.96B,80.45,31.45,2.93,7.9,4.97,8.62,35.51,0.689,0.2384,-32.90%,-1.40%,3.86%,6.40%,2.43,0.02,77.89,0.1159,2.36,1.27,2.08,54.39,0.17389,0.06,0.02%,1.62,0.57%,99.58%,0.4866,16.53%,1.25%,9.81%,49.51,48.82M,685.13k,49.14M,2.59,1.80%,1.39%,"6101 Bollinger Canyon Road,Suite 500,San Ramon, CA 94583,United States",12000,1970,Mr. Albert G. White III,1.81,"Pres, CEO & Non-Independent Director",1979,Mr. Brian G. Andrews,0.76201,"Exec. VP, CFO & Treasurer",1964,Mr. Daniel G. McBride,1.14,Exec. VP & COO,The pillar scores are Audit: 2; Board: 6; Shareholder Rights: 2; Compensation: 9.,Medical Instruments & Supplies,Healthcare,2,6,2,9,3,21,7,11,9/23/2016,1958,"San Ramon, California",The Cooper Companies,Health Care,Health Care Supplies,8.15%
CPRT,"Copart, Inc. ",,2.85,40.68,127.44,55.69,130.96,1286801,1.02,27.384,115.97,,28.11B,41.89,34.36,,12.71,10.4,12.53,28.79,0.95623,0.68201,-8.20%,6.90%,16.28%,29.41%,2.24,,11.48,0.60573,2.57,2.79,0.52594,19.4,0.16979,,,1.01,11.74%,82.80%,0.96396,38.29%,0.00%,30.39%,9.58,209.69M,2.7M,236.13M,2.23,1.47%,1.15%,"14185 Dallas Parkway,Suite 300,Dallas, TX 75254,United States",7600,1947,Mr. Willis J. Johnson,0.14548,Founder & Exec. Chairman,1969,Mr. A. Jayson Adair,0.29443,CEO & Director,1977,Mr. Jeffrey  Liaw,1.35,Pres,The pillar scores are Audit: 3; Board: 9; Shareholder Rights: 3; Compensation: 10.,Specialty Business Services,Industrials,3,9,3,10,4,23,7,12,7/2/2018,1982,"Dallas, Texas",Copart Inc,Industrials,Diversified Support Services,16.61%
GLW,Corning Incorporated ,2.6,0.54,68.07,40.96,17.44,38.84,3972738,1.19,28.121,36.76,0.96,35.88B,68.41,18.9,1.3,2.52,2.58,3.17,14.83,2.87,0.414,687.50%,18.90%,2.82%,3.87%,11.3,2.43,14.32,2.67,3.49,2.12,8,59.46,0.878,0.96,2.61%,4,0.32%,76.80%,2.18,11.93%,162.96%,4.53%,14.85,762.45M,7.67M,764.01M,1.71,1.01%,1.00%,"One Riverfront Plaza,Corning, NY 14831,United States",,1960,Mr. Wendell P. Weeks,6.06,Chairman & CEO,1959,Mr. R. Tony Tripeny,1.8,Exec. VP & CFO,1952,Dr. David L. Morse,1.89,Exec. VP & CTO,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 6; Compensation: 8.,Electronic Components,Technology,1,7,6,8,8,20,7,5,,1851,"Corning, New York",Corning Inc.,Information Technology,Electronic Components,31.86%
CTVA,"Corteva, Inc. ",1.19,-1.28,,45.14,20.38,44.96,3589975,,32.37,43.54,0.52,29.68B,44.43,22.52,1.42,2.3,1.3,2.09,15.65,2.02,0.736,,7.50%,1.24%,3.05%,14.22,,32.47,3.8,5.11,1.73,1.1,4.41,2.43,0.52,1.19%,5.71,0.09%,82.46%,2.06,5.93%,53.06%,4.79%,18.99,742.23M,7.64M,743.46M,2.02,1.03%,1.03%,"Chestnut Run Plaza 735,PO Box 80735,Wilmington, DE 19805-0735,United States",,1963,Mr. James C. Collins Jr.,2.08,CEO & Director,1968,Mr. Gregory R. Friedman,2.31,Exec. VP & CFO,1967,Mr. Cornel B. Fuerer,1.74,"Sr. VP, Sec. & Gen. Counsel",The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 4; Compensation: 4.,Agricultural Inputs,Basic Materials,1,7,4,4,,,,,6/3/2019,2019,"Wilmington, Delaware",Corteva,Materials,Fertilizers & Agricultural Chemicals,41.31%
COST,Costco Wholesale Corporation ,0.8,9.74,36.16,400.37,271.28,393.15,2439177,0.65,156.009,352.2,2.8,153.10B,36.47,35.84,3.8,0.91,10.59,0.89,20.22,8.07,4.32,38.20%,16.70%,7.16%,27.81%,172.93,0.98,33.55,14.42,32.56,0.98,10.2,66.62,10.38,2.8,0.80%,21.93,0.22%,70.04%,9.41,3.70%,28.23%,2.50%,390.73,441.68M,3.63M,442.96M,1.45,0.82%,0.82%,"999 Lake Drive,Issaquah, WA 98027,United States",156000,1952,Mr. W. Craig Jelinek,1.25,"Pres, CEO & Director",1956,Mr. Richard A. Galanti,1.02,"Exec. VP, CFO & Director",1952,Mr. Joseph P. Portera,0.95947,"Exec. VP, COO of Eastern & Canadian Divisions and Chief Diversity Officer",The pillar scores are Audit: 3; Board: 3; Shareholder Rights: 2; Compensation: 6.,Discount Stores,Consumer Defensive,3,3,2,6,5,22,6,11,10/1/1993,1976,"Issaquah, Washington",Costco Wholesale Corp.,Consumer Staples,Hypermarkets & Super Centers,9.53%
CSX,CSX Corporation ,1.17,3.6,24.65,100.26,46.81,97.54,4091082,1.15,67.672,88.75,1.04,81.01B,24.49,19.92,2.94,6.4,5.14,7.65,14.05,5.79,2.76,-1.40%,-2.10%,7.07%,22.14%,10.58,1.56,17.18,3.13,4.11,2.2,17.21,131.24,1.81,1.04,1.17%,5.75,0.11%,76.66%,4.26,41.69%,28.89%,26.13%,13.82,761.51M,8.34M,762.51M,1.96,1.10%,1.09%,"500 Water Street,15th Floor,Jacksonville, FL 32202,United States",19300,1954,Mr. James M. Foote,4.9,"Pres, CEO & Director",1978,Mr. Kevin S. Boone,1.03,Exec. VP & CFO,1978,Mr. Jamie J. Boychuk,1.06,Exec. VP of Operations,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 1; Compensation: 9.,Railroads,Industrials,1,7,1,9,5,18,4,9,9/30/1967,1980,"Jacksonville, Florida",CSX Corp.,Industrials,Railroads,13.37%
CMI,Cummins Inc. ,2.22,12.01,20.25,253,101.03,254.13,1108162,1.13,35.912,243.21,5.4,36.67B,20.25,17.57,1.73,1.83,4.45,1.85,11.79,2.58,1.79,67.00%,4.50%,5.64%,20.75%,19.81,2.86,54.6,3.86,26.16,1.88,4.66,51.82,1.46,5.4,2.22%,4.89,0.32%,85.28%,2.72,9.65%,43.99%,9.03%,133.68,147.01M,2.73M,148.01M,2.39,1.85%,1.85%,"500 Jackson Street,Box 3005,Columbus, IN 47202-3005,United States",57825,1963,Mr. N. Thomas Linebarger,9.41,Chairman & CEO,1961,Mr. Livingston L. Satterthwaite,2.18,Pres & COO,1968,Mr. Mark A. Smith,1.52,CFO & VP,The pillar scores are Audit: 2; Board: 8; Shareholder Rights: 1; Compensation: 9.,Specialty Industrial Machinery,Industrials,2,8,1,9,4,18,6,8,3/31/1965,1919,"Columbus, Indiana",Cummins Inc.,Industrials,Industrial Machinery,46.92%
CVS,CVS Health Corporation ,2.72,6.05,12.17,85.42,52.04,77.23,8300240,0.82,96.336,73.6,2,169.66B,11.93,9.54,1.26,0.36,1.37,0.64,9.3,18.51,7.95,-20.00%,3.60%,3.89%,12.06%,265.28,2.73,52.56,12.09,9.23,0.95,87.27,126.28,11.91,2,2.72%,44.52,0.17%,78.00%,14.93,5.32%,33.06%,3.00%,202.97,1.31B,15.54M,1.31B,2.36,1.19%,1.19%,"One CVS Drive,Woonsocket, RI 02895,United States",290000,1967,Ms. Eva C. Boratto,4.56,Exec. VP & CFO,1956,Mr. Jonathan C. Roberts,7.55,Exec. VP & COO,1964,Mr. Thomas Michael Moriarty,5.78,"Exec. VP, Chief Policy & External Affairs Officer and Gen. Counsel",The pillar scores are Audit: 2; Board: 4; Shareholder Rights: 7; Compensation: 4.,Healthcare Plans,Healthcare,2,4,7,4,3,21,5,13,3/4/1957,1996,"Woonsocket, Rhode Island",CVS Health,Health Care,Health Care Services,3.07%
DHI,"D.R. Horton, Inc. ",0.96,7.4,11.28,95.47,25.51,84.41,3261956,1.64,30.351,83.45,0.8,31.56B,11.07,9.59,0.87,1.36,2.38,1.42,9,3.56,2.73,83.60%,47.60%,12.05%,23.57%,22.22,1.13,34.33,2.39,6.57,6.25,4.3,33.69,0.30911,0.8,0.96%,4.62,8.70%,84.14%,1.28,15.66%,9.81%,12.30%,60.97,331.92M,5.88M,363.7M,1.68,2.00%,1.62%,"1341 Horton Circle,Arlington, TX 76011,United States",9716,1950,Mr. Donald R. Horton,19.01,Chairman,1956,Mr. David V. Auld,12.71,Pres & CEO,1966,Mr. Bill W. Wheat,2.56,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 8; Shareholder Rights: 7; Compensation: 7.,Residential Construction,Consumer Cyclical,1,8,7,7,8,22,6,7,6/22/2005,1978,"Fort Worth, Texas",D. R. Horton,Consumer Discretionary,Homebuilding,32.91%
DHR,Danaher Corporation ,0.3,4.89,49.21,269.44,119.6,248.32,2689451,0.63,171.109,240.66,0.72,185.94B,48.18,31.45,2.84,7.6,4.59,8.34,28.41,6.01,3.51,-2.70%,38.90%,3.83%,10.41%,22.28,0.54,51.33,6.03,8.49,1.87,21.2,53.31,4.39,0.72,0.30%,12.47,11.28%,81.53%,6.21,18.99%,14.72%,16.36%,31.56,630.59M,4.92M,710.38M,1.81,0.78%,0.69%,"2200 Pennsylvania Avenue NW,Suite 800W,Washington, DC 20037-1701,United States",69000,1951,Mr. Steven M. Rales,,Co-Founder & Chairman,1964,Mr. Rainer M. Blair,2.56,"Pres, CEO & Director",1957,Mr. Mitchell P. Rales,,Co-Founder & Director,The pillar scores are Audit: 1; Board: 8; Shareholder Rights: 1; Compensation: 1.,Diagnostics & Research,Healthcare,1,8,1,1,5,33,10,18,,1969,"Washington, D.C.",Danaher Corp.,Health Care,Health Care Equipment,49.94%
DRI,"Darden Restaurants, Inc. ",1.15,-0.92,,131.31,26.15,133.33,1823646,1.52,16.802,128.92,1.48,21.18B,,19.76,1.46,2.4,6.85,3.12,292.2,0.4382,-0.1122,288.70%,-19.40%,0.69%,-4.74%,6.8,2.81,18.84,0.7773,5.96,0.72,5.77,234.96,0.12388,1.48,1.15%,1.41,0.78%,93.03%,0.6999,1.59%,,-1.70%,53.76,129.76M,3.75M,130.33M,2.48,3.71%,2.88%,"1000 Darden Center Drive,Orlando, FL 32837,United States",177895,1962,Mr. Eugene I. Lee Jr.,3.51,CEO & Chairman,1968,Mr. Ricardo  Cardenas,1.65,Pres & COO,1963,Mr. Todd A. Burrowes,1.68,Pres of Longhorn Steakhouse,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 1; Compensation: 2.,Restaurants,Consumer Cyclical,1,5,1,2,6,22,4,12,,1938,"Orlando, Florida",Darden Restaurants,Consumer Discretionary,Restaurants,6.61%
DVA,DaVita Inc. ,,6.68,16.97,119.33,62.2,125.28,755090,1.32,12.693,113.33,,23.07B,17.57,13.87,0.93,1.24,8.06,2,10.24,2.43,0.83213,10.80%,0.70%,6.51%,30.61%,11.54,,13.84,0.72987,6.52,1.37,11.11,363.27,1.17,,,3.47,2.95%,97.91%,2.17,15.57%,0.00%,7.32%,92.9,108.82M,2.59M,121.99M,4.36,3.55%,2.31%,"2000 16th Street,Denver, CO 80202,United States",65000,1971,Mr. Javier J. Rodriguez,8.1,CEO & Exec. Director,1965,Mr. Joel  Ackerman,1.98,CFO & Treasurer,1968,Ms. Kathleen Alyce Waters,2.44,Chief Legal Officer,The pillar scores are Audit: 2; Board: 1; Shareholder Rights: 2; Compensation: 10.,Medical Care Facilities,Healthcare,2,1,2,10,0,21,9,13,7/31/2008,1979,"Denver, Colorado",DaVita Inc.,Health Care,Health Care Facilities,22.94%
DE,Deere & Company ,0.97,8.69,36.19,321.76,106.14,318.27,1656812,0.98,98.873,314.46,3.04,135.82B,35.59,24.63,2.09,2.78,7.52,3.85,22.73,5.45,2.75,5.10%,-1.70%,3.84%,22.59%,35.51,1.96,41.25,6.83,21.79,2.31,46.39,358.4,2.32,3.04,0.97%,8.96,0.24%,81.16%,7.48,12.81%,34.98%,7.75%,113.28,281.23M,2.22M,314.42M,1.37,0.79%,0.71%,"One John Deere Place,Moline, IL 61265,United States",69634,1969,Mr. John C. May II,5.25,"Chairman, Pres & CEO",1974,Mr. Ryan D. Campbell,2.94,Sr. VP & CFO,1968,Mr. Rajesh  Kalathur,3.24,Chief Information Officer,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 5; Compensation: 2.,Farm & Heavy Construction Machinery,Industrials,1,3,5,2,4,18,4,9,3/4/1957,1837,"Moline, Illinois",Deere & Co.,Industrials,Agricultural & Farm Machinery,88.21%
